departure_time,arrival_time,flight_id,aircraft_id,itinerary_no,ticket_no,flight_cost,origin_airport,destination_airport,frequent_flier,travel_date,airplane_model,frequent_flier_no,passenger_name,passenger_country,tail_no,distance,turbulance,temp_at_dept,fuel_consumed_litre,taxi_duration_mins,avg_flight_speed_kmps,engine_performance,passenger_dob,passenger_flight_class
02:21:24,04:51:24,VUI95563,AI179,67749954,NG-59726-YB-971,5324.86,Westbrook,Tamarac,True,2024-12-10,Gulfstream V,855936JR,Audrea,Zimbabwe,M778YY,798,6,-11.3,7268.2,102.0,638.4,5638,2010-06-20,economy
23:38:26,00:10:26,HRD13477,AI970,67252933,XB-54146-NK-170,5712.93,Lincoln Park,Prairie Village,False,2024-12-06,Antonov AN-30,,Earle,Djibouti,Z319RG,5031,1,9.1,62463.5,117.0,1344.7,37542,2009-06-20,economy
10:32:24,11:53:24,UUM78388,AI997,60871837,JN-72162-WI-140,1306.37,Howard,Nashville,True,2024-09-15,De Havilland Canada DHC-8-100 Dash 8,376755YN,Dalton,Slovenia,B035NM,5680,0,2.8,55232.4,42.0,1021.6,44459,2007-12-04,economy
12:08:34,14:04:34,NQF36185,AI620,61350231,GD-08025-KF-793,1901.52,Rockford,Gilbert,False,2024-11-22,Embraer 190,,Lowell,Bosnia & Herzegovina,I946DB,2277,0,-13.8,19290.2,30.0,915.7,15736,2007-05-20,economy
16:01:43,18:35:43,XAH57280,AI033,64664620,TB-48728-DK-674,2184.32,Blue Springs,Elk River,False,2025-01-31,Lockheed L-182,,Amos,Niue,J145GO,5787,1,-8.0,64780.0,60.0,1101.4,43579,2010-08-09,economy
01:47:41,02:44:41,QRM74546,AI321,69035089,EO-66192-CV-814,1698.92,Donna,Nampa,False,2025-01-12,Cessna Citation Mustang,,Nieves,Hong Kong SAR China,O057LI,3984,0,0.6,56181.7,52.0,903.8,29965,2007-05-11,economy
06:56:25,07:31:25,GAV36775,AI874,65593810,ON-84845-IU-749,3354.67,Elko,Hays,True,2024-07-28,BAe 146-300,391441UX,Michael,Chad,G209PX,859,4,-7.5,7332.6,32.0,591.7,7067,2004-11-21,economy
05:18:25,06:08:25,RIR09819,AI743,62156730,FT-52136-HA-759,1941.15,Onalaska,St. Matthews,True,2024-12-11,Piper PA-31 Navajo,015867AU,Karisa,Equatorial Guinea,T873XO,2644,1,-13.5,23732.9,74.0,918.0,21922,2010-09-07,economy
08:40:34,10:10:34,MGB76965,AI439,68932239,QF-98505-NK-964,2146.94,Linden,San Angelo,False,2024-11-27,Piper PA-44 Seminole,,Katrice,Aruba,E661XG,3595,0,1.3,60715.1,105.0,914.3,29075,2010-07-08,economy
13:11:33,15:44:33,RGL29565,AI291,65162631,ZU-82473-WB-651,6191.6,Anchorage,Banning,True,2024-06-12,Douglas DC-9-10,635865YY,Quinn,El Salvador,G574DA,5117,0,9.3,64423.2,111.0,1137.1,38081,2004-09-04,economy
06:27:34,07:32:34,GYN61172,AI847,61449233,LG-18074-WK-343,7711.73,Hurst,North Richland Hills,False,2024-06-05,Embraer Legacy 600,,Morton,Mayotte,Z343OV,5384,0,-7.4,58373.2,67.0,1007.5,35303,2009-02-15,economy
09:56:39,11:08:39,RJP58470,AI636,62567192,TQ-39779-SH-440,2966.27,Yuba City,San Clemente,False,2024-05-17,Tecnam P2012 Traveller,,Eugene,Somalia,T388WZ,5841,1,-13.0,60998.1,51.0,1141.9,45460,2000-02-12,economy
11:04:27,12:03:27,IWR34627,AI298,61870085,NW-57357-IL-297,7381.5,Cape Girardeau,Helena,False,2024-09-27,Boeing 747-200M,,Marleen,Norfolk Island,H748SF,1458,8,-6.0,15706.3,109.0,830.9,15850,2001-08-14,economy
07:56:38,08:42:38,JAY55162,AI744,66602254,XP-01882-WN-945,3854.77,Beloit,Compton,False,2025-02-16,Embraer 170,,Myron,Netherlands,T107PG,5533,0,-14.7,63474.9,48.0,1303.5,43776,1999-12-17,economy
15:45:30,17:53:30,UOS64046,AI935,66478221,AR-57103-PJ-163,4190.38,Belmont,Fremont,True,2024-11-26,Fokker F28 Fellowship,006654EI,Darrin,Jersey,W975LA,2150,1,-10.4,18833.2,24.0,932.8,19762,1999-12-14,economy
04:43:34,06:41:34,QQN57463,AI575,64830994,XH-99885-DY-477,7484.78,La Habra,Lake Charles,False,2025-02-16,Airbus A300B2,,Jamison,Ireland,Y252GF,1134,2,-10.5,12184.4,92.0,816.7,11399,2003-07-08,economy
05:55:34,08:24:34,BKW03049,AI748,67221148,FL-20991-IR-001,5406.55,Mill Creek,Garland,False,2024-08-06,De Havilland Canada DHC-5 Buffalo,,Valeri,Bhutan,M314KY,5979,1,-5.5,68700.3,56.0,1103.8,41576,2005-07-31,economy
05:08:42,05:54:42,AKN38816,AI025,66287722,LE-79989-ZI-696,2623.38,Carson City,Simi Valley,True,2024-12-03,Pipistrel Virus,672476TC,Ashli,Greenland,R283LT,609,6,-8.9,7095.5,31.0,658.2,5890,2006-11-15,economy
15:52:40,16:05:40,YQD97397,AI380,66342988,BG-15254-TC-402,4949.95,Citrus Heights,The Colony,False,2024-08-19,Grumman G-73 Turbo Mallard,,Freeman,St. Kitts & Nevis,G368BI,2392,0,-0.8,19607.4,74.0,932.4,15028,2000-04-19,economy
10:59:30,13:29:30,OHC14437,AI521,69797886,VF-18620-HN-476,5282.19,Compton,Libertyville,False,2024-06-11,Boeing 737-600,,Lanita,Greenland,B065YQ,5038,1,-8.3,55437.7,30.0,1205.0,40946,2005-07-09,economy
14:02:27,15:37:27,IZN55984,AI675,69008872,QW-84048-OW-905,5770.37,Lawrence,Hammond,True,2024-10-29,Boeing 787-8,559929CV,Angelena,Burkina Faso,B220SW,4744,1,-7.3,60576.3,37.0,1068.2,28231,2000-10-02,economy
11:36:27,14:32:27,QQE99872,AI609,68107790,CI-50787-SF-144,2822.81,Santa Fe Springs,Somerville,True,2025-02-07,Grumman G-21 Goose,309437FX,Ariel,Uruguay,E784CK,1741,0,-11.5,23586.1,107.0,804.1,17268,2000-10-01,economy
04:11:39,04:44:39,NSQ80292,AI906,66867312,CW-82625-BS-956,7711.29,Dearborn,Woodbury,True,2024-09-06,Ilyushin IL86,462760YQ,Elly,Tajikistan,X060HF,5048,0,2.2,66408.9,108.0,1151.6,43053,2004-09-22,economy
00:23:36,01:57:36,TRS27414,AI117,64805363,GM-03412-CF-882,5986.77,Mountain Brook,Elmira,False,2025-02-25,Embraer Legacy 600,,Coralee,China,M649KM,1876,0,3.9,24595.6,24.0,836.4,11509,2006-09-25,economy
10:07:33,12:07:33,ILJ37040,AI441,68888155,XG-38774-AQ-129,6941.72,Lubbock,Matthews,True,2024-12-01,Douglas DC-9-50,540591MR,Matt,Czech Republic,U618XD,1336,2,-14.8,15953.6,97.0,821.6,11754,2002-05-19,economy
19:10:25,20:02:25,XNP00848,AI523,68455934,CF-33329-SD-947,7748.68,Paris,Paso Robles,True,2024-09-13,Cessna 310,438788DX,Suzi,Turks & Caicos Islands,W863ZK,4727,1,9.5,63995.9,15.0,1103.6,26477,2000-12-03,economy
13:26:39,14:10:39,DOH30453,AI897,64784275,JE-12805-MK-853,7620.18,Millbrae,Harvey,True,2024-06-10,Boeing 747-400M,510402LS,Hector,São Tomé & Príncipe,N468LV,6259,1,4.0,67116.2,93.0,1618.9,52834,2007-10-11,economy
02:00:31,02:18:31,JYZ31158,AI802,60449776,IH-06127-WI-276,490.6,Minnetonka,Rock Springs,False,2024-05-22,Beriev Be-200 Altair,,Ray,Costa Rica,N710CZ,2667,1,-12.4,23533.0,76.0,938.3,25457,2006-10-25,economy
09:31:38,10:48:38,VWT15128,AI708,62665132,PI-65264-JI-577,6694.98,Forest Grove,Atlanta,True,2025-01-23,Boeing 727-200,403817NB,Fairy,Romania,I144IL,3515,1,-13.9,61463.6,85.0,933.1,27709,2005-09-16,economy
22:09:27,22:35:27,WXA57593,AI200,69993081,UV-66880-WF-740,2079.28,Durango,Plantation,True,2024-07-06,De Havilland Canada DHC-5 Buffalo,044318LZ,Kip,Czech Republic,T003QT,5820,1,-5.3,61891.2,18.0,1329.0,45768,2005-04-25,economy
15:29:24,17:22:24,DSE29079,AI746,60856059,CA-73407-YR-591,6273.31,Gladstone,Palm Desert,True,2024-09-24,Yakovlev Yak-40,548080GI,Jeromy,Burkina Faso,K324FE,6433,0,-11.1,58490.9,48.0,1672.4,58032,2009-05-21,economy
13:00:35,14:42:35,YOB37633,AI902,61020572,SC-27936-CT-269,1931.27,Lewiston,Carlisle,True,2024-09-03,De Havilland Canada DHC-8-100 Dash 8,614688WD,Gilberte,Guinea-Bissau,A416MW,3526,1,-1.3,62741.3,96.0,924.6,25940,2008-10-09,economy
02:34:36,04:54:36,TVO32341,AI429,60258322,UQ-40542-AZ-306,4226.56,Rahway,Evansville,True,2024-07-11,Canadair Challenger,931409EL,Bok,U.S. Virgin Islands,P326NY,1701,0,9.1,21971.6,42.0,832.5,15128,1998-06-27,economy
05:22:26,08:16:26,HLM49041,AI106,66494788,GG-19095-DT-997,4793.86,Bartow,Yucaipa,True,2025-03-08,McDonnell Douglas MD-81,111399XD,Willard,Cuba,I387LX,1329,3,-10.0,15736.1,99.0,823.3,10657,1998-12-19,economy
05:15:35,06:05:35,DTP27466,AI374,69817596,RH-89462-BJ-147,4920.55,Turlock,Bothell,False,2024-09-06,Saab SF340A/B,,Benedict,Dominican Republic,N007YO,4958,1,-13.2,68513.9,41.0,1139.4,27195,2010-10-03,economy
00:59:39,01:24:39,ACB56636,AI833,66622007,KL-73123-ZH-331,7984.34,Elk River,Pasco,True,2024-08-21,Gulfstream Aerospace G-159 Gulfstream I,367193BY,Arlinda,American Samoa,R523QI,6178,0,-5.0,68359.4,110.0,1308.8,56820,1998-05-08,economy
14:36:38,15:53:38,SXX13287,AI414,67089931,UD-93642-RX-246,5868.92,Atlanta,Frederick,False,2024-10-29,Convair CV-240,,Tomi,Cook Islands,I584WS,3785,1,-7.9,69010.5,38.0,920.4,26310,2000-02-21,economy
08:34:41,09:25:41,FJW24349,AI444,66686284,TP-83164-YP-169,552.57,Wyandotte,Arcata,False,2025-01-05,Douglas DC-10-10,,Roselee,Western Sahara,F027ZK,1875,1,-9.0,28828.2,22.0,820.0,15625,2004-09-09,economy
10:46:29,12:16:29,BYD13530,AI109,61967764,JW-12443-TF-376,1516.41,Goose Creek,Woodbury,True,2025-01-28,Cessna Citation CJ4,558679IV,Rasheeda,Palestinian Territories,V611IJ,1878,1,8.9,29612.6,33.0,825.9,14302,2007-09-14,economy
09:14:25,10:41:25,HIH38464,AI690,69760939,TX-39425-HP-642,7601.66,La Porte,Elmira,False,2025-01-08,Antonov AN-74,,Genia,Diego Garcia,Y584YR,1892,0,-5.7,23354.4,15.0,812.2,11285,2008-02-05,economy
20:18:36,22:46:36,MEH72681,AI050,67407937,KC-23022-MV-104,5149.67,Fairbanks,Wheaton,True,2024-10-26,Avro RJ85,915485FP,Basil,Papua New Guinea,Q291UF,4881,1,-9.6,67952.8,48.0,1247.9,25701,1999-10-20,economy
17:35:41,19:43:41,PIC51497,AI725,65751371,EH-84596-PE-686,677.84,Syracuse,Lebanon,True,2024-11-10,Antonov AN-124 Ruslan,859149SZ,Carli,Congo - Brazzaville,T253EK,3146,0,0.4,56023.5,23.0,902.7,29447,2007-10-19,economy
01:19:36,01:51:36,PSM93373,AI837,68549497,YB-27446-HT-433,1524.31,Lowell,New Hope,True,2024-12-16,Embraer Legacy 450,633467WP,Dion,Paraguay,V663KB,2502,1,-5.2,24912.6,77.0,930.1,23482,2007-03-30,economy
06:08:42,07:49:42,HHW50919,AI617,69189290,LG-97057-GT-288,3505.1,Fremont,Pontiac,True,2024-12-01,Boeing 747SR,981048HM,Shan,Haiti,G396IJ,790,6,-13.1,7242.4,94.0,672.0,7883,2006-06-07,economy
08:29:31,10:22:31,SLL26482,AI521,61215145,NQ-85510-FR-551,1206.31,Munster,Rolla,True,2024-05-27,Tecnam P2008,537669PA,Delmer,St. Pierre & Miquelon,S764HX,5751,0,5.9,59616.5,90.0,1009.1,44087,2008-11-11,economy
08:56:35,10:43:35,DEM16311,AI316,64971656,DF-49898-JO-628,6600.38,Clemmons,Long Beach,False,2024-07-16,Boeing 737-800,,Meridith,Belarus,B300GJ,4994,1,-9.1,58903.4,119.0,1231.0,25708,2003-05-04,economy
17:34:34,18:46:34,NLX33634,AI738,67685083,JN-21337-AO-383,4478.89,Sandy Springs,Dothan,True,2024-11-13,Airbus A350-900,528900CJ,Harley,Cuba,X578HI,4759,1,0.2,56410.1,40.0,1229.0,25390,2002-08-12,economy
10:09:42,13:03:42,RHD96116,AI444,65857550,AM-33458-NR-795,3325.49,McKinney,Simpsonville,False,2024-05-21,Avro RJ85,,Conchita,United States,U113RB,1218,7,-5.3,13649.7,29.0,813.3,10506,1999-07-28,economy
18:47:36,18:59:36,JFA23607,AI499,62258308,YJ-88611-GL-101,3607.1,Grayslake,Brighton,True,2024-11-17,Tecnam P2002 Sierra,372415DE,Carolin,Hungary,S319GA,4202,0,-6.5,67425.2,89.0,1255.8,24635,1999-11-13,economy
00:34:34,03:24:34,XFA91767,AI911,61433843,NQ-21378-SH-242,2219.52,Conroe,Whitehall,True,2024-05-29,Cessna 206 Stationair,219494ET,Frank,Turkey,K873GA,4608,0,-5.9,64318.9,29.0,1167.5,24960,2010-01-11,economy
23:57:27,01:09:27,MEU02658,AI067,64219537,OS-54024-OC-344,2369.78,Chesterfield,Mentor,True,2025-01-11,Fairchild Dornier Do.228,962001IU,Armando,Montenegro,I638PT,1241,8,-12.8,15923.8,105.0,800.3,15418,2008-12-15,economy
20:48:29,23:07:29,POP09017,AI380,69646923,WW-10298-EI-305,588.76,Marshfield,Ferndale,True,2024-07-11,Embraer Lineage 1000,805922JC,Grazyna,Pitcairn Islands,X024YQ,3373,0,5.6,67524.5,91.0,943.7,29128,2000-11-19,economy
10:41:33,12:40:33,JVR77201,AI194,69613148,LI-90808-YA-885,1940.77,Marlborough,Melrose,True,2024-08-29,Boeing 767-400ER,551668NS,Dorian,United States,R560IC,4082,0,-5.3,66010.4,91.0,1057.0,28130,2009-10-11,economy
18:32:40,21:04:40,RML48569,AI205,62753834,JJ-05285-IP-034,2665.2,Bolingbrook,Murray,False,2025-01-08,Boeing 777-200ER,,Susy,Fiji,V969GQ,2971,1,9.7,22557.9,15.0,942.2,25001,2006-02-09,economy
06:11:35,07:09:35,CNV81455,AI247,62579581,CI-40335-ET-485,4669.92,Fall River,Palmetto Bay,False,2024-08-08,"\"Airbus A300-600ST \"\"Super Transporter\"\"\"",,Jarrod,French Polynesia,K512OR,2719,0,-12.6,24644.1,106.0,914.2,25958,2003-11-15,economy
19:30:35,21:53:35,ZNK48812,AI174,61233729,FA-98480-HX-499,879.65,Willmar,Miramar,True,2024-07-26,Boeing 747-100,259447MM,Alexander,Pakistan,K745GY,1098,6,9.1,16131.1,105.0,815.4,15727,2009-11-11,economy
04:15:41,05:48:41,TTY54231,AI306,68701083,YK-14092-GM-314,4123.2,Raleigh,Webster Groves,False,2024-07-25,Tecnam P2010,,Tameika,Chile,K807ZP,5872,1,-2.4,64156.0,110.0,1361.2,43787,2009-12-23,economy
08:54:27,11:04:27,CCT86706,AI795,61210422,XF-40549-AU-762,640.68,Brownwood,Redondo Beach,True,2024-10-28,McDonnell Douglas MD-88,241341RO,Brenton,Hungary,Y848LP,5973,1,5.2,62642.6,43.0,1098.0,41260,2008-07-30,economy
00:08:32,01:12:32,WTP20880,AI916,66109924,AM-82392-UU-240,1921.1,Peoria,Milledgeville,False,2024-10-18,Airbus A220-300,,Isidro,Argentina,A596VQ,4240,0,-6.9,62581.9,33.0,1018.6,25552,2008-10-30,economy
01:09:36,03:59:36,WVD78802,AI884,65506490,WU-55159-OQ-351,3542.22,Green Bay,Rocky River,False,2024-07-22,Antonov An-158,,Sam,Pitcairn Islands,W420WK,5604,1,-6.1,56552.7,30.0,1192.1,40338,2005-10-28,economy
05:13:33,06:50:33,KOK60867,AI034,65833961,DO-39706-XO-583,7185.35,Sioux Falls,Fall River,True,2024-05-20,Boeing 767-300,822414LZ,Zachary,Aruba,R956HT,1663,1,9.6,23117.9,52.0,805.3,16248,1998-02-13,economy
19:50:27,20:01:27,HIG25544,AI845,64313341,SJ-79672-YS-147,2888.02,Atlanta,Sunnyvale,False,2024-07-11,Boeing 777-8,,Xavier,Taiwan,A368OM,3521,0,-8.8,61391.5,75.0,963.2,29300,2009-10-22,economy
00:29:42,01:31:42,MIH37397,AI131,67199231,NF-51664-JJ-596,960.94,Missouri City,Alsip,True,2024-05-16,Gulfstream/Rockwell (Aero) Turbo Commander,215463NO,Kelley,Rwanda,X254ID,6375,0,-7.7,66423.5,18.0,1494.2,52205,2004-08-30,economy
07:35:27,09:20:27,KIG00803,AI344,63659757,VF-04719-ZL-932,1700.16,Lake in the Hills,Twentynine Palms,True,2024-12-31,Boeing 787-9,634900CC,Kindra,Canary Islands,C950DY,3176,0,-0.7,42677.8,89.0,936.8,27868,2007-05-01,economy
16:49:39,17:29:39,MUM68691,AI550,65666636,NZ-32660-UW-451,810.58,Duncan,Clarksville,False,2024-09-05,Cessna 172 Cutlass RG,,Charlesetta,Liechtenstein,M733EE,1359,5,-11.5,12766.8,65.0,814.1,17406,2005-12-16,economy
20:16:36,22:08:36,VGP54606,AI382,63600507,BW-63730-AZ-247,4256.48,Arcata,Charleston,False,2024-10-12,Tupolev Tu-204,,Chi,Mozambique,H169QU,1474,4,-7.9,16736.8,50.0,823.8,17842,2007-06-03,economy
05:26:32,08:02:32,GKU12158,AI924,60627283,NN-17831-KI-992,1025.53,Rolling Meadows,Normal,False,2024-07-09,Boeing 747SR Freighter,,Alejandro,Panama,Z296QE,616,8,7.2,7447.6,25.0,640.1,5387,2002-10-24,economy
10:28:28,12:18:28,DOC90454,AI169,61835742,HO-10929-RS-946,2772.03,Mishawaka,Chillicothe,False,2024-08-26,Boeing 747-400,,Lindsy,Sierra Leone,N195CQ,4777,0,-5.9,67044.0,72.0,1362.8,27839,2007-02-07,economy
11:17:34,12:15:34,RKK07513,AI305,64091810,YT-29028-YF-654,3926.9,Highland Village,Huntley,True,2024-05-23,Dassault Falcon 7X,583495RA,Oswaldo,Brunei,D986ZM,2282,0,-11.1,18384.2,41.0,907.2,19481,2004-07-11,economy
07:09:39,08:26:39,EKP29974,AI655,66769285,WJ-78309-TP-912,3370.1,Gallup,Oak Ridge,True,2024-09-08,NAMC YS-11,659958QR,Francesco,St. Martin,W147RF,6347,1,-14.6,57481.7,52.0,1313.3,58415,1999-06-24,economy
19:56:36,22:12:36,KPQ43804,AI416,68801737,YP-26041-RG-646,1565.3,South Holland,Goodyear,True,2024-12-07,Douglas DC-8-50,918379XM,Jannet,Malta,K975DI,966,8,-11.5,7092.8,61.0,604.0,7045,2005-04-09,economy
05:34:32,06:57:32,SSJ46904,AI067,66166920,LM-41365-VG-764,686.73,Winter Springs,Mountain View,True,2024-07-24,Learjet 35,505864UR,Andrew,Sint Maarten,Y214TX,2436,0,4.1,19170.0,92.0,907.5,16541,2009-12-07,economy
17:39:37,19:54:37,UCU33829,AI254,63539830,XI-95801-LP-317,4225.69,Tucson,Goshen,True,2024-08-04,Canadair Regional Jet 900,887891VY,Leonardo,Kosovo,P251DJ,5353,0,-7.9,69085.9,62.0,1367.1,43015,1999-11-03,economy
18:24:36,19:45:36,KYE19681,AI281,64520840,YH-33175-YZ-847,1259.17,Cranston,Palmdale,True,2024-12-24,Gulfstream G650,115920QP,Royce,Israel,F446CA,4925,1,-7.9,68972.0,39.0,1267.6,29375,2007-09-04,economy
21:10:43,23:53:43,KMM86106,AI852,69116270,RK-38607-ZX-881,1643.79,Hanover Park,Victoria,False,2024-05-14,Tupolev Tu-154,,Shavonne,Moldova,J806CW,2856,0,-14.0,23645.8,78.0,932.3,23500,2005-03-05,economy
11:18:33,13:46:33,WCP29852,AI179,61356568,JP-25145-LB-768,6489.36,Clemmons,Biddeford,True,2024-06-12,CASA/IPTN CN-235,599009WE,Antonietta,Tuvalu,B854UF,2568,0,4.2,22813.2,58.0,919.1,20348,2000-01-25,economy
14:19:40,15:54:40,UHR58103,AI134,67238508,LU-28712-HJ-010,2752.67,Smyrna,Hazelwood,False,2025-01-06,Boeing 757-300,,Bernarda,El Salvador,Z977ZR,4229,1,-9.0,65951.0,109.0,1183.1,29701,2008-01-14,economy
22:25:39,22:53:39,FLM75472,AI316,62578306,BV-64596-ZX-368,882.96,Ridgecrest,Lansing,True,2024-09-20,De Havilland Canada DHC-8-100 Dash 8,864575OV,Divina,Uruguay,E716GO,1468,5,-7.1,16958.1,35.0,811.1,13249,2006-04-10,economy
05:17:31,05:49:31,ZLF35410,AI768,61432779,MX-83087-ZL-282,4331.59,Sunrise,Sidney,False,2024-05-15,Antonov AN-30,,Clorinda,Egypt,M515KJ,2918,0,-13.3,23230.8,57.0,933.7,21953,2004-10-17,economy
16:05:27,17:59:27,AGP06146,AI242,61946802,QM-40653-ST-942,6983.02,Rio Rancho,Alsip,False,2024-06-22,Boeing 767-300,,Salvador,Kiribati,T350IZ,2278,0,6.4,19874.6,48.0,943.0,16340,2007-08-04,economy
20:10:29,21:15:29,HHB35862,AI073,61685910,AZ-40142-WE-481,5845.38,Perrysburg,Sulphur,False,2025-02-12,Pilatus Britten-Norman BN-2A,,Gabriele,Samoa,P314HT,5112,0,-14.9,60280.0,44.0,1317.2,43680,2006-12-03,economy
18:01:36,20:18:36,ZXS17323,AI972,60872075,HO-32442-VK-357,5001.41,Pampa,Bridgeton,True,2024-09-24,Boeing 737-800,569033FZ,Reynalda,Malawi,D126CA,5079,1,2.4,58326.5,61.0,1390.0,43265,2009-09-09,economy
13:33:32,14:36:32,PFJ47424,AI878,66175232,MI-92580-EW-029,7847.85,Olive Branch,Margate,False,2024-10-14,De Havilland Canada DHC-8-100 Dash 8,,Marvin,Martinique,J126TG,4282,0,7.5,68957.0,108.0,1024.4,29808,2006-06-29,economy
22:20:35,23:34:35,FPM11976,AI447,65756786,YE-98324-PS-101,1376.76,Post Falls,Klamath Falls,True,2024-12-24,Boeing 717,830273NT,Johnson,Sint Maarten,V122LL,6361,0,8.3,64494.9,117.0,1746.7,51060,2006-08-05,economy
09:24:29,12:10:29,JQB84409,AI738,60037373,DA-84611-KW-942,6516.83,Duarte,Marquette,False,2024-11-06,LET 410,,Pablo,Portugal,U376ZH,1096,5,-1.6,17367.9,48.0,838.7,17215,2006-05-10,economy
10:08:37,11:31:37,GUU41994,AI538,65265427,PV-06035-EH-242,497.17,Barberton,Huntington,False,2024-05-18,Douglas DC-8-50,,Kasandra,Greece,P819OF,5760,1,-11.9,58791.6,21.0,1335.4,40885,2005-10-07,economy
22:08:42,00:26:42,ABQ57490,AI405,62979767,UR-72395-PT-734,744.55,Richfield,Duncanville,False,2024-10-21,Junkers Ju 52/3M,,Wilton,Hungary,D598PC,6087,0,0.6,65932.6,70.0,1472.7,59254,2003-06-30,economy
11:10:34,12:35:34,RFI68720,AI585,64704872,RV-04579-JU-284,3334.18,Onalaska,Corinth,True,2024-12-17,Lockheed L-188 Electra,131030AT,Stacy,China,P935QT,3468,0,8.2,67446.0,19.0,982.0,26706,2004-04-03,economy
07:49:40,09:52:40,YWJ69672,AI613,67288224,BU-24561-PK-204,4665.38,Coconut Creek,Sapulpa,False,2024-05-19,De Havilland DH.114 Heron,,Eugene,Comoros,A100IY,3429,0,8.5,59004.5,40.0,935.3,28164,2004-08-31,economy
13:43:28,15:01:28,BXZ48619,AI739,66955435,LP-55385-JE-714,4765.85,Shaker Heights,Snellville,False,2024-08-24,Boeing 737 MAX 8,,Kraig,Brazil,K689OD,4604,1,-12.6,62362.4,57.0,1228.5,27241,2000-09-25,economy
08:55:28,09:44:28,ULC43954,AI164,63178886,RZ-20276-QG-862,3054.58,Cabot,Rockford,True,2024-09-28,Airbus A319,472010WL,Ayana,St. Pierre & Miquelon,Y569WB,3753,1,6.8,67276.3,24.0,991.2,29254,2003-03-12,economy
08:29:26,08:46:26,GWD49790,AI518,66822993,QE-31151-UH-353,5454.95,Port St. Lucie,New Bedford,True,2025-02-25,Airbus A318,962631QX,Jenette,Suriname,T103BJ,1360,7,-7.4,14304.3,43.0,815.4,10705,2003-06-11,economy
08:09:40,08:33:40,ZUT02515,AI987,66428573,PX-55008-NY-979,5198.66,Edina,Boynton Beach,True,2024-07-01,British Aerospace Jetstream 32,546156TI,Bong,Northern Mariana Islands,H194SM,3143,0,2.4,56964.1,117.0,934.1,26208,2007-01-13,economy
05:48:24,06:01:24,FNR66135,AI069,64572714,UN-76560-PT-459,3519.15,Billings,Bourbonnais,True,2025-02-28,Boeing 777-200,895900YE,Janiece,Panama,T170KY,2864,0,-5.7,23916.2,25.0,909.4,24114,1998-05-20,economy
15:25:34,17:18:34,JLF73998,AI258,67064155,FC-22654-IG-493,7708.34,Terrell,Bay City,False,2024-07-30,Boeing 727-100,,Veronique,New Zealand,R285WS,2802,0,-12.5,23287.1,34.0,938.1,26253,1999-03-22,economy
13:16:37,15:06:37,EFD53661,AI018,66580264,NR-40514-UK-197,7789.33,Brunswick,Arlington,True,2024-05-28,Lockheed L-188 Electra,169137FL,Winter,Italy,R371SM,1783,1,-8.5,23601.0,100.0,802.8,12225,2004-01-21,economy
11:33:33,13:13:33,SHN52599,AI350,67912359,YX-00083-GV-899,4478.82,Duncan,Mobile,False,2024-06-22,Embraer E190-E2,,Sal,Cayman Islands,P877CM,5594,0,-8.3,69414.7,120.0,1260.8,41334,2001-04-18,economy
11:43:26,13:25:26,UEK47140,AI228,62166133,KA-35160-JN-768,1062.37,Nashua,Sidney,False,2024-12-31,Antonov AN-74,,Jae,Comoros,O692NF,813,2,2.7,7076.6,62.0,616.8,7892,1998-10-03,economy
08:37:24,11:31:24,GRA65874,AI644,67420934,LO-12069-LW-985,4821.54,Shelbyville,Benicia,True,2024-06-28,Boeing 737-200,385330EW,Kam,Algeria,N719KC,504,5,-9.3,7492.9,71.0,698.0,6690,2003-06-23,economy
04:11:39,06:57:39,ZSJ29602,AI314,61299990,KB-04243-VK-539,3821.36,Glen Ellyn,Temple Terrace,False,2024-06-16,Boeing 737-400,,Harley,Solomon Islands,L669RX,3621,1,-12.9,59604.4,66.0,961.6,26939,2003-07-01,economy
10:10:40,12:17:40,MNP67562,AI995,68809528,LU-76945-HF-376,7056.63,Key West,Corsicana,True,2025-02-28,Fokker F28 Fellowship,324219TK,Roger,Guadeloupe,I416FF,5440,0,7.4,63909.2,94.0,1194.6,41532,2000-05-08,economy
13:49:34,14:11:34,VKE40773,AI824,66315261,FS-41047-JS-755,2317.62,Sierra Vista,Youngstown,True,2024-12-09,Lockheed L-1049 Super Constellation,753544RR,Moshe,El Salvador,V215OK,5849,0,1.7,67485.2,38.0,1162.9,42556,2004-05-27,economy
04:16:25,06:02:25,LLC84986,AI277,64685817,ZB-60503-LE-804,3792.89,Mount Prospect,Elmwood Park,False,2025-02-10,Boeing 747-200M,,Cristopher,Bermuda,H459UP,3531,1,1.8,68839.5,32.0,972.8,26139,2001-04-27,economy
12:47:27,15:44:27,VFL28169,AI218,63664304,GX-20265-DZ-049,3302.14,Santa Cruz,Bonney Lake,False,2025-01-20,De Havilland Canada DHC-8-100 Dash 8,,Samuel,Armenia,S615ZU,2269,1,-7.3,19365.7,31.0,909.6,15663,2001-12-10,economy
09:39:33,09:54:33,BPT31703,AI415,64024819,CK-66325-CA-738,7775.7,Plattsburgh,Sahuarita,False,2024-12-27,BAe 146-300,,Shannon,South Korea,V503OT,4681,1,-6.7,60860.7,45.0,1277.6,29052,2002-02-25,economy
